accident_id,accident_date,accident_time,latitude,longitude,severity,weather,light_conditions,road_type,city,state
A00694,2024-04-18,01:00,19.063555258751826,72.89700515522156,3,Fog,Night,Tunnel Road,Mumbai,Maharashtra
A00695,2024-10-28,16:00,19.070821125971275,72.89686031419642,3,Clear,Night,Highway,Mumbai,Maharashtra
A00696,2024-10-16,01:00,23.06019707305181,72.56540034549732,3,Fog,Daylight,Tunnel Road,Ahmedabad,Gujarat
A00697,2024-09-14,22:00,19.072569959629003,72.90734405429728,3,Rainy,Sunset,Crossroad,Mumbai,Maharashtra
A00698,2024-08-06,08:00,26.852792360648152,75.76894242056724,3,Rainy,Daylight,Market Road,Jaipur,Rajasthan
A00699,2024-09-27,13:00,18.491002232756532,73.79797984232599,3,Cloudy,Night,Highway,Pune,Maharashtra
A00700,2024-04-29,22:00,22.62960805272933,88.39459169665757,3,Clear,Daylight,Ring Road,Kolkata,West Bengal
A00701,2024-06-21,15:00,19.11158436422127,72.9239097193946,3,Clear,Sunset,Highway,Mumbai,Maharashtra
A00702,2024-05-31,20:00,22.563725747007183,88.41154182524531,1,Rainy,Night,Tunnel Road,Kolkata,West Bengal
A00703,2024-07-03,16:00,19.037459188967723,72.90416901138637,3,Sunny,Daylight,Ring Road,Mumbai,Maharashtra
A00704,2024-02-23,04:00,18.477093288974487,73.87730625669609,1,Rainy,Night,Crossroad,Pune,Maharashtra
A00705,2024-08-30,03:00,18.493810415288888,73.87738300860066,2,Fog,Daylight,Ring Road,Pune,Maharashtra
A00706,2024-01-13,14:00,13.088213981189805,80.25826830624105,3,Cloudy,Daylight,Ring Road,Chennai,Tamil Nadu
A00707,2024-01-27,14:00,17.37809924076258,78.51580303282037,3,Clear,Daylight,Crossroad,Hyderabad,Telangana
A00708,2024-01-03,07:00,19.066388448216898,72.82431803208479,3,Rainy,Sunset,Curvy Road,Mumbai,Maharashtra
A00709,2024-12-29,05:00,23.04264192114024,72.60676388983356,3,Sunny,Daylight,Highway,Ahmedabad,Gujarat
A00710,2024-12-05,14:00,12.996879731307832,77.6027485675843,3,Cloudy,Night,Ring Road,Bengaluru,Karnataka
A00711,2024-03-29,13:00,12.96201529788282,77.6108862004431,3,Fog,Daylight,Tunnel Road,Bengaluru,Karnataka
A00712,2024-01-16,04:00,22.602646868392902,88.33699414656247,1,Rainy,Night,Market Road,Kolkata,West Bengal
A00713,2024-10-10,17:00,23.06939604378779,72.61332343881311,2,Sunny,Daylight,Curvy Road,Ahmedabad,Gujarat
A00714,2024-07-11,13:00,13.012954020663615,77.57445463379058,2,Rainy,Sunset,Tunnel Road,Bengaluru,Karnataka
A00715,2024-08-01,14:00,26.844815488228527,75.7582763344345,3,Sunny,Daylight,Curvy Road,Jaipur,Rajasthan
A00716,2024-08-01,10:00,22.52069211808547,88.40391657236502,3,Rainy,Sunset,Market Road,Kolkata,West Bengal
A00717,2024-03-09,14:00,23.046395448823787,72.5952840099477,3,Fog,Night,Highway,Ahmedabad,Gujarat
A00718,2024-02-08,06:00,13.078231581153009,80.2859597341284,2,Rainy,Daylight,Highway,Chennai,Tamil Nadu
A00719,2024-04-26,13:00,23.019964330729486,72.51509019813646,3,Fog,Daylight,Crossroad,Ahmedabad,Gujarat
A00720,2024-09-28,02:00,18.482355895850738,73.85165222596538,2,Clear,Night,Market Road,Pune,Maharashtra
A00721,2024-09-01,14:00,13.09126198130165,80.2748998122791,3,Clear,Sunset,Curvy Road,Chennai,Tamil Nadu
A00722,2024-03-04,19:00,26.84355096877309,80.9645837222475,1,Cloudy,Night,Crossroad,Lucknow,Uttar Pradesh
A00723,2024-12-06,12:00,23.013849143563295,72.59677390569071,2,Rainy,Night,Crossroad,Ahmedabad,Gujarat
A00724,2024-05-19,09:00,26.960879821876897,75.8120808637512,3,Fog,Daylight,Crossroad,Jaipur,Rajasthan
A00725,2024-11-15,17:00,28.624752859763117,77.2185942913072,3,Rainy,Sunset,Market Road,Delhi,Delhi
A00726,2024-10-16,13:00,26.803056334483895,80.92755953110385,3,Rainy,Night,Curvy Road,Lucknow,Uttar Pradesh
A00727,2024-10-13,18:00,22.999487976337992,72.5532848510752,3,Cloudy,Daylight,Tunnel Road,Ahmedabad,Gujarat
A00728,2024-03-20,10:00,13.069261159846501,80.23425581592335,3,Rainy,Daylight,Ring Road,Chennai,Tamil Nadu
A00729,2024-05-08,14:00,19.082282040859937,72.86087132067836,3,Cloudy,Night,Highway,Mumbai,Maharashtra
A00730,2024-12-05,16:00,17.3872407859978,78.51774998326381,3,Clear,Night,Highway,Hyderabad,Telangana
A00731,2024-08-27,14:00,26.927105445524724,75.80994697499649,1,Clear,Daylight,Highway,Jaipur,Rajasthan
A00732,2024-02-14,06:00,26.778615064065075,80.93992050150136,3,Clear,Daylight,Ring Road,Lucknow,Uttar Pradesh
A00733,2024-03-23,08:00,28.59790975251091,77.21534985829899,2,Fog,Daylight,Ring Road,Delhi,Delhi
A00734,2024-02-24,00:00,28.556751926677464,77.21672599459387,3,Cloudy,Sunset,Tunnel Road,Delhi,Delhi
A00735,2024-09-16,13:00,19.09479304017362,72.87530274642013,2,Clear,Night,Ring Road,Mumbai,Maharashtra
A00736,2024-11-14,09:00,12.954356107471867,77.57610099320434,3,Fog,Daylight,Highway,Bengaluru,Karnataka
A00737,2024-01-06,05:00,12.906065217948447,77.60280586313425,2,Sunny,Daylight,Highway,Bengaluru,Karnataka
A00738,2024-07-12,00:00,22.620552793660735,88.33824380853066,3,Cloudy,Daylight,Market Road,Kolkata,West Bengal
A00739,2024-09-19,00:00,23.06838472540666,72.60265551830959,3,Fog,Daylight,Highway,Ahmedabad,Gujarat
A00740,2024-05-29,20:00,13.064548983022139,77.58685474585906,2,Sunny,Night,Highway,Bengaluru,Karnataka
A00741,2024-09-14,00:00,26.855556977251215,80.93905298974833,3,Clear,Night,Market Road,Lucknow,Uttar Pradesh
A00742,2024-11-11,01:00,13.101386364715262,80.24606344127375,2,Clear,Night,Curvy Road,Chennai,Tamil Nadu
A00743,2024-12-10,02:00,19.019266134143407,72.88308367952833,3,Cloudy,Daylight,Market Road,Mumbai,Maharashtra
A00744,2024-01-10,16:00,22.59726366017457,88.33041901710972,3,Rainy,Night,Crossroad,Kolkata,West Bengal
A00745,2024-09-22,11:00,19.03188017129189,72.90186885520112,3,Fog,Daylight,Curvy Road,Mumbai,Maharashtra
A00746,2024-06-24,06:00,13.092109211022235,80.29068103720171,2,Rainy,Night,Ring Road,Chennai,Tamil Nadu
A00747,2024-11-26,23:00,18.53453285321993,73.75781240964052,3,Fog,Night,Crossroad,Pune,Maharashtra
A00748,2024-10-14,03:00,26.92315033533228,75.75140326214151,3,Cloudy,Daylight,Curvy Road,Jaipur,Rajasthan
A00749,2024-10-07,18:00,13.0594181027742,77.56476934803108,3,Cloudy,Daylight,Crossroad,Bengaluru,Karnataka
A00750,2024-04-13,00:00,26.872536146744533,75.78012618819695,3,Sunny,Daylight,Ring Road,Jaipur,Rajasthan
A00751,2024-04-24,03:00,28.624042007364192,77.22837916488459,2,Cloudy,Daylight,Market Road,Delhi,Delhi
A00752,2024-08-13,01:00,28.60914046449593,77.21552738609029,2,Clear,Daylight,Curvy Road,Delhi,Delhi
A00753,2024-03-14,09:00,26.8386411848434,80.99121261313064,3,Clear,Daylight,Market Road,Lucknow,Uttar Pradesh
A00754,2024-02-06,12:00,18.471865981585537,73.86812334214096,3,Fog,Daylight,Crossroad,Pune,Maharashtra
A00755,2024-06-07,20:00,23.081276310803354,72.55766708643706,3,Cloudy,Sunset,Ring Road,Ahmedabad,Gujarat
A00756,2024-03-01,20:00,12.929873176062237,77.58012975274362,2,Clear,Night,Highway,Bengaluru,Karnataka
A00757,2024-03-13,05:00,23.05460295454482,72.57640344333207,3,Fog,Night,Highway,Ahmedabad,Gujarat
A00758,2024-03-07,21:00,28.615026255244604,77.24175416017225,3,Cloudy,Sunset,Crossroad,Delhi,Delhi
A00759,2024-08-22,06:00,23.01794097853052,72.60320431456013,3,Rainy,Night,Market Road,Ahmedabad,Gujarat
A00760,2024-10-08,23:00,18.491244884317858,73.8819050095527,3,Cloudy,Sunset,Curvy Road,Pune,Maharashtra
A00761,2024-10-18,02:00,18.51335227185437,73.82989454722443,3,Sunny,Sunset,Curvy Road,Pune,Maharashtra
A00762,2024-05-26,13:00,18.55374994264676,73.85702887851352,3,Sunny,Night,Curvy Road,Pune,Maharashtra
A00763,2024-06-04,15:00,28.640258492318058,77.1888283508395,2,Clear,Daylight,Tunnel Road,Delhi,Delhi
A00764,2024-12-17,10:00,26.807367418128923,80.95389928451434,2,Cloudy,Daylight,Crossroad,Lucknow,Uttar Pradesh
A00765,2024-04-17,22:00,18.45699003372321,73.85213208499748,3,Clear,Night,Market Road,Pune,Maharashtra
A00766,2024-02-14,07:00,12.998816708536237,77.63274737233968,3,Rainy,Daylight,Market Road,Bengaluru,Karnataka
A00767,2024-06-29,04:00,19.11333695481066,72.94464496733083,3,Cloudy,Daylight,Tunnel Road,Mumbai,Maharashtra
A00768,2024-08-10,14:00,28.628686519155558,77.23400809614512,3,Sunny,Night,Curvy Road,Delhi,Delhi
A00769,2024-01-01,05:00,23.04311501835623,72.55998522693348,3,Sunny,Sunset,Crossroad,Ahmedabad,Gujarat
A00770,2024-11-08,01:00,17.33773785942535,78.47928646618998,3,Sunny,Night,Market Road,Hyderabad,Telangana
A00771,2024-12-26,19:00,19.12803299275362,72.848442772247,3,Cloudy,Daylight,Highway,Mumbai,Maharashtra
A00772,2024-12-07,11:00,22.61364238051466,88.36767704165185,3,Fog,Night,Highway,Kolkata,West Bengal
A00773,2024-09-05,14:00,18.471730589334808,73.82360860202661,3,Clear,Night,Tunnel Road,Pune,Maharashtra
A00774,2024-01-05,21:00,19.096575734558254,72.81308808278627,2,Rainy,Daylight,Tunnel Road,Mumbai,Maharashtra
A00775,2024-04-16,07:00,22.622199289115358,88.38259262043667,3,Sunny,Night,Market Road,Kolkata,West Bengal
A00776,2024-08-19,16:00,13.111072795602373,80.30618389629939,3,Sunny,Night,Crossroad,Chennai,Tamil Nadu
A00777,2024-06-27,17:00,28.628858144554616,77.23161206911536,3,Rainy,Sunset,Tunnel Road,Delhi,Delhi
A00778,2024-02-05,06:00,26.940561708487145,75.75060583556773,2,Cloudy,Daylight,Crossroad,Jaipur,Rajasthan
A00779,2024-09-20,04:00,23.03557196966654,72.5881336172121,3,Clear,Daylight,Market Road,Ahmedabad,Gujarat
A00780,2024-09-26,13:00,13.039639322520268,80.25331938501488,3,Sunny,Night,Market Road,Chennai,Tamil Nadu
A00781,2024-01-10,08:00,23.039692817817322,72.5411343490243,2,Fog,Night,Highway,Ahmedabad,Gujarat
A00782,2024-06-24,08:00,17.408721630556215,78.49586794381518,3,Rainy,Daylight,Market Road,Hyderabad,Telangana
A00783,2024-09-18,19:00,22.57363115283091,88.34657369405203,3,Cloudy,Night,Tunnel Road,Kolkata,West Bengal
A00784,2024-03-26,08:00,19.059413121989188,72.88231022061693,1,Clear,Sunset,Highway,Mumbai,Maharashtra
A00785,2024-09-16,17:00,19.040344975037765,72.85978890378722,3,Clear,Night,Ring Road,Mumbai,Maharashtra
A00786,2024-03-17,04:00,28.639776304538454,77.15815079684451,1,Cloudy,Sunset,Market Road,Delhi,Delhi
A00787,2024-03-20,21:00,26.93700697194918,75.81181918611215,3,Cloudy,Night,Highway,Jaipur,Rajasthan
A00788,2024-06-25,10:00,18.54270613534951,73.87146020730947,2,Clear,Night,Market Road,Pune,Maharashtra
A00789,2024-10-18,04:00,13.10522078385387,80.2824046182004,3,Cloudy,Daylight,Tunnel Road,Chennai,Tamil Nadu
A00790,2024-03-25,10:00,26.96538150912157,75.8708814981344,3,Clear,Sunset,Curvy Road,Jaipur,Rajasthan
A00791,2024-06-05,00:00,28.683530119881855,77.22710434125004,3,Cloudy,Daylight,Crossroad,Delhi,Delhi
A00792,2024-01-01,09:00,28.657624625352362,77.23312319585871,3,Sunny,Sunset,Market Road,Delhi,Delhi
A00793,2024-01-11,20:00,12.991476876496398,77.59883915372315,3,Fog,Night,Ring Road,Bengaluru,Karnataka
A00794,2024-09-08,14:00,28.63606469850351,77.24740996911615,3,Sunny,Night,Market Road,Delhi,Delhi
A00795,2024-04-02,11:00,17.391757753604853,78.53407268368214,3,Cloudy,Daylight,Ring Road,Hyderabad,Telangana
A00796,2024-10-20,09:00,17.366279175050533,78.49014672123506,2,Rainy,Daylight,Curvy Road,Hyderabad,Telangana
A00797,2024-03-26,20:00,12.993960821722336,77.59740570489316,1,Cloudy,Sunset,Tunnel Road,Bengaluru,Karnataka
A00798,2024-08-08,07:00,18.541499391843725,73.85303029853603,3,Sunny,Sunset,Highway,Pune,Maharashtra
A00799,2024-03-08,11:00,26.871809276180795,80.93558064520037,3,Rainy,Daylight,Ring Road,Lucknow,Uttar Pradesh
A00800,2024-12-20,16:00,26.917803164023965,75.76536026179154,2,Rainy,Night,Market Road,Jaipur,Rajasthan
A00801,2024-02-25,22:00,19.04080262930157,72.88834621408809,3,Rainy,Sunset,Ring Road,Mumbai,Maharashtra
A00802,2024-04-28,00:00,23.062005669788597,72.56460749805964,3,Clear,Night,Tunnel Road,Ahmedabad,Gujarat
A00803,2024-04-27,16:00,17.38809004848611,78.5005861862834,3,Cloudy,Daylight,Ring Road,Hyderabad,Telangana
A00804,2024-03-24,02:00,23.023135207606337,72.58241305557512,3,Fog,Daylight,Tunnel Road,Ahmedabad,Gujarat
A00805,2024-05-25,10:00,17.354884508189073,78.5117424916793,3,Rainy,Daylight,Crossroad,Hyderabad,Telangana
A00806,2024-11-28,16:00,13.011873817858728,77.61566622835454,3,Rainy,Daylight,Ring Road,Bengaluru,Karnataka
A00807,2024-03-07,20:00,22.981113159952923,72.59827917980674,2,Fog,Sunset,Curvy Road,Ahmedabad,Gujarat
A00808,2024-01-10,19:00,13.12252846354816,80.33697551900066,2,Sunny,Night,Market Road,Chennai,Tamil Nadu
A00809,2024-03-20,12:00,22.559531272312828,88.35292307944616,3,Clear,Daylight,Tunnel Road,Kolkata,West Bengal
A00810,2024-12-22,23:00,28.635637753361696,77.2224545636259,2,Fog,Daylight,Highway,Delhi,Delhi
A00811,2024-05-27,02:00,12.966843869227507,77.56705942815083,2,Cloudy,Night,Crossroad,Bengaluru,Karnataka
A00812,2024-08-07,00:00,28.596781229951564,77.21510785290806,3,Rainy,Daylight,Crossroad,Delhi,Delhi
A00813,2024-04-19,19:00,17.419078435378317,78.48208007004406,3,Cloudy,Daylight,Ring Road,Hyderabad,Telangana
A00814,2024-12-06,02:00,22.99295366452082,72.56392142428172,3,Cloudy,Daylight,Highway,Ahmedabad,Gujarat
A00815,2024-04-16,16:00,13.019342011032885,77.62090142559158,3,Clear,Night,Crossroad,Bengaluru,Karnataka
A00816,2024-08-13,15:00,12.983350262593955,77.5705922271339,3,Fog,Sunset,Crossroad,Bengaluru,Karnataka
A00817,2024-05-21,07:00,18.482064550488104,73.8790583499023,3,Fog,Daylight,Crossroad,Pune,Maharashtra
A00818,2024-09-04,23:00,26.803775063951257,80.931903385957,2,Fog,Daylight,Crossroad,Lucknow,Uttar Pradesh
A00819,2024-08-15,20:00,26.868137657967182,75.81797538381089,3,Rainy,Daylight,Ring Road,Jaipur,Rajasthan
A00820,2024-11-29,15:00,23.02514707261658,72.6006171535998,3,Rainy,Daylight,Tunnel Road,Ahmedabad,Gujarat
A00821,2024-09-24,05:00,22.53177522656092,88.30978096301756,3,Rainy,Night,Ring Road,Kolkata,West Bengal
A00822,2024-10-16,05:00,12.957303457303423,77.55546231668599,3,Clear,Night,Market Road,Bengaluru,Karnataka
A00823,2024-07-19,20:00,22.568027145550612,88.41983111670746,3,Clear,Daylight,Curvy Road,Kolkata,West Bengal
A00824,2024-04-30,18:00,22.52147841248407,88.33708205699283,3,Cloudy,Daylight,Highway,Kolkata,West Bengal
A00825,2024-11-10,10:00,12.938111040947366,77.5638934313778,3,Sunny,Daylight,Market Road,Bengaluru,Karnataka
A00826,2024-01-04,05:00,26.94299329581565,75.71623926379444,1,Clear,Night,Highway,Jaipur,Rajasthan
A00827,2024-11-11,17:00,26.899710734831874,80.914272658642,3,Sunny,Daylight,Highway,Lucknow,Uttar Pradesh
A00828,2024-06-25,03:00,22.548256016046384,88.37214213936957,3,Clear,Daylight,Ring Road,Kolkata,West Bengal
A00829,2024-01-26,00:00,13.080820886862922,80.25486262821941,2,Cloudy,Night,Tunnel Road,Chennai,Tamil Nadu
A00830,2024-02-14,09:00,26.954092924018394,75.74694370987574,3,Clear,Daylight,Ring Road,Jaipur,Rajasthan
A00831,2024-03-30,00:00,26.84196487470479,80.95544876190917,3,Rainy,Night,Tunnel Road,Lucknow,Uttar Pradesh
A00832,2024-10-16,07:00,12.995504988344274,77.57136426171807,3,Sunny,Sunset,Curvy Road,Bengaluru,Karnataka
A00833,2024-11-21,04:00,13.102022312233755,80.27531673334445,2,Fog,Daylight,Market Road,Chennai,Tamil Nadu
A00834,2024-09-30,13:00,26.81042403866281,80.94790225049891,3,Cloudy,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A00835,2024-09-06,08:00,17.367173673828553,78.46821569625853,3,Sunny,Daylight,Curvy Road,Hyderabad,Telangana
A00836,2024-08-02,06:00,13.0018633603256,77.55627417548205,2,Cloudy,Daylight,Crossroad,Bengaluru,Karnataka
A00837,2024-07-13,14:00,19.065596852697,72.86012621829654,2,Sunny,Daylight,Crossroad,Mumbai,Maharashtra
A00838,2024-04-01,06:00,22.545719123570823,88.39610672074099,3,Clear,Sunset,Highway,Kolkata,West Bengal
A00839,2024-04-23,00:00,18.55944778994012,73.83595763387171,2,Fog,Daylight,Tunnel Road,Pune,Maharashtra
A00840,2024-04-01,08:00,22.562774675397584,88.39721192151572,3,Rainy,Night,Tunnel Road,Kolkata,West Bengal
A00841,2024-02-22,00:00,26.820332957055953,80.96620782984073,2,Sunny,Night,Highway,Lucknow,Uttar Pradesh
A00842,2024-06-17,01:00,22.5483790509447,88.38462961626581,1,Cloudy,Night,Tunnel Road,Kolkata,West Bengal
A00843,2024-03-24,05:00,19.113271176887835,72.86225446202837,3,Cloudy,Daylight,Crossroad,Mumbai,Maharashtra
A00844,2024-06-02,15:00,26.900340870838292,75.81519220674434,3,Clear,Daylight,Crossroad,Jaipur,Rajasthan
A00845,2024-06-16,10:00,19.099217053873975,72.89623510348106,2,Clear,Sunset,Market Road,Mumbai,Maharashtra
A00846,2024-03-23,02:00,17.380690214103087,78.48174758304991,3,Sunny,Night,Ring Road,Hyderabad,Telangana
A00847,2024-12-15,13:00,28.580797715956702,77.19420044948077,3,Sunny,Sunset,Ring Road,Delhi,Delhi
A00848,2024-08-28,05:00,22.512843382041858,88.32540003008133,3,Clear,Daylight,Highway,Kolkata,West Bengal
A00849,2024-02-20,02:00,28.593937901363898,77.18660688785207,2,Clear,Night,Curvy Road,Delhi,Delhi
A00850,2024-12-04,23:00,18.533602517746928,73.80464092660188,3,Rainy,Daylight,Curvy Road,Pune,Maharashtra
A00851,2024-08-19,23:00,22.99787363232771,72.55859587415193,2,Sunny,Sunset,Ring Road,Ahmedabad,Gujarat
A00852,2024-11-15,11:00,12.966449790382256,77.62755454628156,3,Rainy,Night,Curvy Road,Bengaluru,Karnataka
A00853,2024-08-27,06:00,13.033334335312933,77.55144766499616,3,Rainy,Night,Highway,Bengaluru,Karnataka
A00854,2024-08-29,04:00,26.910018340806666,75.80257416379396,2,Rainy,Night,Tunnel Road,Jaipur,Rajasthan
A00855,2024-08-13,08:00,26.81758848054746,80.99802656127862,2,Clear,Daylight,Tunnel Road,Lucknow,Uttar Pradesh
A00856,2024-12-27,05:00,23.0213262609934,72.56798332421698,2,Fog,Sunset,Curvy Road,Ahmedabad,Gujarat
A00857,2024-02-08,10:00,22.594728777903917,88.34272362957819,3,Cloudy,Daylight,Ring Road,Kolkata,West Bengal
A00858,2024-01-18,11:00,17.380431060645176,78.46747949089877,3,Fog,Daylight,Crossroad,Hyderabad,Telangana
A00859,2024-04-01,20:00,26.83309594678061,80.9433482118354,3,Cloudy,Daylight,Market Road,Lucknow,Uttar Pradesh
A00860,2024-02-16,16:00,26.894643738227604,75.82454680092212,2,Rainy,Night,Market Road,Jaipur,Rajasthan
A00861,2024-02-09,14:00,26.912276737373706,75.84371467684707,3,Fog,Night,Market Road,Jaipur,Rajasthan
A00862,2024-04-07,08:00,13.040583739202772,80.17311423610705,3,Clear,Daylight,Tunnel Road,Chennai,Tamil Nadu
A00863,2024-08-11,21:00,18.51671643756356,73.8595739017689,3,Clear,Night,Crossroad,Pune,Maharashtra
A00864,2024-04-03,11:00,26.789709891574233,80.94235209558549,3,Clear,Daylight,Market Road,Lucknow,Uttar Pradesh
A00865,2024-04-20,05:00,13.062575672935193,80.23586662829601,3,Clear,Sunset,Crossroad,Chennai,Tamil Nadu
A00866,2024-07-11,04:00,26.825497056310425,80.95709861829033,2,Cloudy,Daylight,Market Road,Lucknow,Uttar Pradesh
A00867,2024-03-18,17:00,17.378368666568935,78.45917901012544,3,Clear,Daylight,Highway,Hyderabad,Telangana
A00868,2024-09-08,04:00,19.08220914035198,72.88518983535528,3,Cloudy,Sunset,Ring Road,Mumbai,Maharashtra
A00869,2024-11-01,06:00,28.589476775267276,77.20075287187282,3,Sunny,Night,Curvy Road,Delhi,Delhi
A00870,2024-09-22,11:00,26.83286386189163,80.95869802744284,2,Clear,Daylight,Highway,Lucknow,Uttar Pradesh
A00871,2024-09-21,23:00,26.855103720072588,80.88755957013204,3,Cloudy,Night,Curvy Road,Lucknow,Uttar Pradesh
A00872,2024-11-23,15:00,22.608150589138575,88.32579073819349,3,Cloudy,Daylight,Curvy Road,Kolkata,West Bengal
A00873,2024-05-14,12:00,13.079380905021733,80.25674258842098,3,Sunny,Sunset,Crossroad,Chennai,Tamil Nadu
A00874,2024-06-03,23:00,26.808639240694703,80.9997979107178,3,Clear,Sunset,Highway,Lucknow,Uttar Pradesh
A00875,2024-04-08,19:00,26.929445520100213,75.76641939515197,1,Sunny,Daylight,Crossroad,Jaipur,Rajasthan
A00876,2024-04-30,11:00,18.50650566405369,73.9299699842353,3,Sunny,Daylight,Tunnel Road,Pune,Maharashtra
A00877,2024-06-05,12:00,18.49004254034926,73.87016455217316,1,Clear,Daylight,Highway,Pune,Maharashtra
A00878,2024-06-25,01:00,19.06494141902643,72.9019113924982,3,Fog,Daylight,Curvy Road,Mumbai,Maharashtra
A00879,2024-01-04,22:00,26.867538956642424,80.95523107564017,3,Sunny,Night,Ring Road,Lucknow,Uttar Pradesh
A00880,2024-04-21,10:00,26.929717451171268,75.76747316989042,3,Fog,Sunset,Tunnel Road,Jaipur,Rajasthan
A00881,2024-10-14,10:00,19.133654791672225,72.7910983158781,2,Cloudy,Daylight,Ring Road,Mumbai,Maharashtra
A00882,2024-02-03,01:00,17.369501574037198,78.45600240329873,3,Fog,Night,Market Road,Hyderabad,Telangana
A00883,2024-03-29,04:00,19.10438113239993,72.88872591106343,3,Sunny,Daylight,Highway,Mumbai,Maharashtra
A00884,2024-08-28,19:00,26.84621330647212,80.98090501343111,2,Clear,Daylight,Tunnel Road,Lucknow,Uttar Pradesh
A00885,2024-09-13,22:00,13.078506032429678,80.27434737001619,3,Sunny,Sunset,Tunnel Road,Chennai,Tamil Nadu
A00886,2024-02-03,22:00,17.35413289770937,78.48080129846281,3,Cloudy,Daylight,Market Road,Hyderabad,Telangana
A00887,2024-01-15,09:00,28.6581533709293,77.20319717114256,3,Sunny,Daylight,Crossroad,Delhi,Delhi
A00888,2024-12-22,10:00,13.101242640486223,80.28222586476309,2,Cloudy,Night,Market Road,Chennai,Tamil Nadu
A00889,2024-04-11,19:00,22.57736268152813,88.39858020008353,2,Fog,Daylight,Curvy Road,Kolkata,West Bengal
A00890,2024-11-20,07:00,17.372707538803937,78.51722910776361,1,Cloudy,Night,Crossroad,Hyderabad,Telangana
A00891,2024-02-11,00:00,17.363717254812197,78.48420881690863,3,Clear,Night,Market Road,Hyderabad,Telangana
A00892,2024-11-20,14:00,19.041762913494658,72.8660671465188,2,Fog,Daylight,Market Road,Mumbai,Maharashtra
A00893,2024-02-04,11:00,19.101730564050527,72.82572057934618,1,Clear,Daylight,Ring Road,Mumbai,Maharashtra
A00894,2024-05-27,03:00,17.360708254926983,78.49233401014128,3,Fog,Night,Market Road,Hyderabad,Telangana
A00895,2024-10-24,19:00,23.02618761097244,72.55072278463204,3,Cloudy,Sunset,Curvy Road,Ahmedabad,Gujarat
